freshness_score,weight,price,fruit_name_Banana,fruit_name_Grapes,fruit_name_Mango,fruit_name_Orange,season_Spring,season_Summer,season_Winter,origin_Local
4.0,0.2175,1.7,False,False,False,False,False,False,True,False
3.0,0.229,0.97,True,False,False,False,False,False,True,True
9.0,0.113,2.91,False,True,False,False,False,False,True,False
10.0,0.213,2.61,False,False,False,True,False,False,False,False
2.0,0.444,3.49,False,False,True,False,False,False,True,True
1.0,0.435,2.77,False,False,True,False,False,False,False,False
2.0,0.198,0.81,True,False,False,False,False,False,True,False
7.0,0.174,2.87,False,False,False,False,False,False,True,True
10.0,0.23,1.17,True,False,False,False,True,False,False,False
1.0,0.081,3.09,False,True,False,False,False,True,False,True
6.0,0.119,3.22,False,True,False,False,False,False,False,False
7.0,0.154,1.99,False,False,False,True,True,False,False,True
9.0,0.243,1.82,False,False,False,True,False,False,True,False
8.0,0.2175,2.66,False,True,False,False,False,False,False,False
6.0,0.104,2.9,False,True,False,False,False,False,True,False
3.0,0.057,2.32,False,True,False,False,False,True,False,True
8.0,0.219,1.2,True,False,False,False,True,False,False,True
7.0,0.2175,3.86,False,True,False,False,False,True,False,True
3.0,0.487,2.97,False,False,True,False,True,False,False,True
9.0,0.305,1.87,False,False,False,False,False,False,True,False
2.0,0.106,3.3,False,True,False,False,False,True,False,False
3.0,0.29,2.26,False,False,False,False,False,True,False,True
2.0,0.199,1.34,True,False,False,False,False,False,True,True
1.0,0.202,2.1,False,False,False,False,False,True,False,True
4.0,0.221,1.21,True,False,False,False,False,False,False,True
5.0,0.353,3.93,False,False,True,False,False,False,False,True
6.0,0.186,2.38,True,False,False,False,True,False,False,True
5.0,0.212,1.52,True,False,False,False,True,False,False,False
1.0,0.245,1.44,False,False,False,True,False,False,False,False
3.0,0.08,2.44,False,True,False,False,True,False,False,True
1.0,0.096,2.57,False,True,False,False,False,False,True,False
5.0,0.536,3.76,False,False,True,False,False,True,False,True
5.0,0.575,4.8,False,False,True,False,False,False,False,False
6.0,0.105,3.36,False,True,False,False,True,False,False,True
8.0,0.315,1.2,False,False,False,True,False,False,True,True
10.0,0.14,4.38,False,True,False,False,False,False,False,True
1.0,0.175,1.94,False,False,False,True,False,True,False,True
4.0,0.331,3.44,False,False,True,False,False,False,False,False
10.0,0.283,3.16,False,False,False,False,False,False,False,False
1.0,0.538,2.38,False,False,True,False,False,False,False,False
9.0,0.55,5.82,False,False,True,False,False,False,True,False
6.0,0.2175,1.48,True,False,False,False,False,False,True,True
7.0,0.113,1.24,True,False,False,False,False,False,False,True
5.0,0.166,1.41,True,False,False,False,True,False,False,False
6.0,0.2175,1.65,True,False,False,False,False,True,False,False
2.0,0.223,1.75,False,False,False,True,False,True,False,False
6.0,0.127,2.38,False,True,False,False,False,False,True,False
7.0,0.137,3.07,False,False,False,False,False,True,False,False
3.0,0.54,2.38,False,False,True,False,True,False,False,True
2.0,0.257,1.44,False,False,False,True,False,True,False,True
10.0,0.257,3.22,False,False,False,False,False,False,True,True
2.0,0.172,2.09,False,False,False,True,False,False,True,False
1.0,0.234,1.55,False,False,False,True,True,False,False,False
5.0,0.281,3.34,False,False,True,False,True,False,False,False
6.0,0.146,3.27,False,True,False,False,False,True,False,True
6.0,0.221,1.03,True,False,False,False,False,True,False,True
9.0,0.096,2.73,False,True,False,False,False,False,True,True
4.0,0.328,4.65,False,False,True,False,True,False,False,False
1.0,0.577,2.75,False,False,True,False,True,False,False,True
6.0,0.371,3.74,False,False,True,False,False,False,False,True
5.0,0.157,2.29,False,False,False,False,False,True,False,False
10.0,0.106,5.64,False,True,False,False,True,False,False,False
6.0,0.144,3.37,False,True,False,False,False,False,True,False
3.0,0.151,1.16,False,False,False,True,False,False,True,False
2.0,0.21,1.14,False,False,False,True,False,True,False,False
6.0,0.385,2.14,False,False,False,True,False,False,False,False
1.0,0.31,2.38,False,False,True,False,False,True,False,True
7.0,0.061,3.23,False,True,False,False,False,False,False,True
7.0,0.45,2.38,False,False,True,False,True,False,False,False
10.0,0.318,1.82,False,False,False,False,False,True,False,True
7.0,0.269,2.07,False,False,False,True,False,False,True,False
6.0,0.598,4.76,False,False,True,False,True,False,False,False
1.0,0.488,2.38,False,False,True,False,False,False,True,False
4.0,0.137,1.77,False,False,False,False,True,False,False,False
7.0,0.249,0.94,True,False,False,False,False,True,False,True
6.0,0.2175,2.78,False,True,False,False,False,False,False,False
5.0,0.143,1.23,True,False,False,False,True,False,False,True
2.0,0.289,1.3,False,False,False,True,False,False,False,False
6.0,0.357,3.65,False,False,True,False,True,False,False,False
10.0,0.14,2.23,False,False,False,False,False,False,True,False
1.0,0.12,2.58,False,False,False,False,False,False,True,True
7.0,0.095,4.82,False,True,False,False,True,False,False,False
6.0,0.226,2.38,True,False,False,False,False,False,False,False
7.0,0.107,3.29,False,True,False,False,False,False,False,True
10.0,0.6,3.48,False,False,True,False,False,True,False,True
3.0,0.079,3.04,False,True,False,False,False,False,True,True
3.0,0.2175,1.44,False,False,False,False,False,False,False,True
7.0,0.157,2.92,False,False,False,False,False,False,True,False
2.0,0.191,1.62,False,False,False,True,False,True,False,True
1.0,0.221,2.27,False,False,False,True,True,False,False,False
9.0,0.527,3.26,False,False,True,False,False,False,True,True
9.0,0.236,1.53,True,False,False,False,False,False,True,True
7.0,0.148,4.64,False,True,False,False,True,False,False,False
7.0,0.331,2.99,False,False,True,False,False,False,True,True
3.0,0.37,1.65,False,False,False,True,False,True,False,False
10.0,0.083,3.07,False,True,False,False,False,True,False,False
2.0,0.178,1.26,False,False,False,True,False,False,True,True
7.0,0.137,3.1,False,True,False,False,False,True,False,False
9.0,0.195,1.47,True,False,False,False,False,False,False,False
1.0,0.308,3.11,False,False,True,False,False,False,True,True
4.0,0.093,4.24,False,True,False,False,True,False,False,True
6.0,0.2175,1.91,False,False,False,False,False,False,False,False
7.0,0.289,3.14,False,False,False,False,False,False,True,True
10.0,0.095,3.26,False,True,False,False,True,False,False,False
7.0,0.149,4.58,False,True,False,False,False,True,False,False
10.0,0.055,3.27,False,True,False,False,True,False,False,True
2.0,0.202,1.56,False,False,False,False,False,False,False,True
4.0,0.231,2.7,False,False,False,False,False,True,False,True
5.0,0.1,2.77,False,True,False,False,False,False,True,True
1.0,0.229,1.92,False,False,False,True,False,True,False,False
1.0,0.332,1.79,False,False,False,True,False,False,True,False
6.0,0.231,1.3,True,False,False,False,False,False,True,True
3.0,0.579,3.52,False,False,True,False,True,False,False,True
10.0,0.2175,2.65,False,False,False,True,True,False,False,False
3.0,0.316,1.69,False,False,False,False,True,False,False,True
8.0,0.288,2.4,False,False,False,True,False,False,False,False
9.0,0.224,1.76,True,False,False,False,False,False,False,False
1.0,0.146,0.74,True,False,False,False,True,False,False,True
2.0,0.389,2.85,False,False,True,False,False,False,False,False
10.0,0.229,2.62,False,False,False,True,False,True,False,False
2.0,0.227,1.96,False,False,False,False,False,True,False,True
4.0,0.186,2.25,False,False,False,False,False,False,False,True
2.0,0.146,2.34,False,True,False,False,False,False,False,False
7.0,0.192,2.4,False,False,False,False,False,True,False,True
9.0,0.284,3.15,False,False,True,False,False,False,True,True
7.0,0.434,3.91,False,False,True,False,False,True,False,True
6.0,0.133,3.0,False,False,False,False,False,True,False,False
10.0,0.145,2.39,False,False,False,False,False,False,False,False
6.0,0.2175,2.82,False,True,False,False,False,True,False,True
10.0,0.227,3.44,False,False,False,False,False,False,False,True
9.0,0.093,2.38,False,True,False,False,False,False,False,False
5.0,0.13,4.1,False,True,False,False,True,False,False,True
5.0,0.29,2.12,False,False,False,False,False,True,False,True
6.0,0.164,1.38,True,False,False,False,False,False,True,True
9.0,0.15,1.02,True,False,False,False,True,False,False,False
8.0,0.082,2.77,False,True,False,False,False,False,False,False
8.0,0.298,2.16,False,False,False,False,False,False,False,False
8.0,0.108,1.3,True,False,False,False,False,False,True,False
6.0,0.123,2.68,False,False,False,False,False,False,False,True
6.0,0.303,1.95,False,False,False,False,False,True,False,False
8.0,0.23,2.71,False,False,False,False,True,False,False,True
5.0,0.183,2.27,False,False,False,True,False,False,False,False
9.0,0.174,2.93,False,False,False,False,False,False,False,False
2.0,0.383,1.4,False,False,False,True,False,False,True,True
9.0,0.136,4.24,False,True,False,False,False,True,False,False
8.0,0.206,1.25,True,False,False,False,False,False,False,False
9.0,0.172,0.96,True,False,False,False,False,False,True,True
4.0,0.2175,1.45,True,False,False,False,False,False,False,True
1.0,0.246,0.78,True,False,False,False,False,False,True,True
1.0,0.245,0.82,True,False,False,False,False,False,True,False
5.0,0.132,1.41,True,False,False,False,False,True,False,True
2.0,0.222,1.01,True,False,False,False,False,False,False,False
6.0,0.2175,4.35,False,True,False,False,False,True,False,False
10.0,0.169,2.52,False,False,False,False,False,False,True,False
5.0,0.487,3.83,False,False,True,False,True,False,False,True
5.0,0.251,1.39,False,False,False,True,False,False,False,True
2.0,0.576,3.06,False,False,True,False,True,False,False,True
7.0,0.281,4.11,False,False,True,False,False,False,False,False
8.0,0.238,2.38,False,False,False,False,False,True,False,True
10.0,0.331,2.87,False,False,False,False,False,True,False,False
1.0,0.328,2.82,False,False,False,False,False,True,False,False
2.0,0.123,0.83,True,False,False,False,False,True,False,True
10.0,0.087,3.75,False,True,False,False,False,True,False,True
4.0,0.193,1.29,True,False,False,False,True,False,False,False
5.0,0.066,4.73,False,True,False,False,False,True,False,False
2.0,0.147,1.93,False,True,False,False,False,False,True,True
1.0,0.57,3.46,False,False,True,False,False,False,True,True
9.0,0.308,5.19,False,False,True,False,True,False,False,True
1.0,0.062,2.29,False,True,False,False,False,False,False,True
4.0,0.059,4.47,False,True,False,False,False,False,True,False
2.0,0.236,0.74,True,False,False,False,False,False,False,True
4.0,0.129,1.4,True,False,False,False,True,False,False,False
8.0,0.396,5.27,False,False,True,False,False,False,False,True
6.0,0.223,2.38,False,False,False,False,False,False,False,True
9.0,0.11,3.47,False,True,False,False,False,False,False,True
5.0,0.2175,0.83,True,False,False,False,False,False,False,True
7.0,0.329,5.09,False,False,True,False,True,False,False,True
3.0,0.24,1.06,True,False,False,False,False,False,True,True
10.0,0.141,2.62,False,True,False,False,False,True,False,False
4.0,0.128,3.61,False,True,False,False,False,False,False,True
10.0,0.155,1.98,False,False,False,True,False,False,True,True
9.0,0.195,1.89,False,False,False,False,False,False,True,True
10.0,0.307,1.52,False,False,False,True,True,False,False,True
10.0,0.346,3.37,False,False,True,False,False,False,True,False
1.0,0.236,2.38,True,False,False,False,True,False,False,True
2.0,0.472,3.69,False,False,True,False,False,False,False,True
5.0,0.057,3.26,False,True,False,False,False,False,False,True
3.0,0.377,2.09,False,False,False,True,False,True,False,True
2.0,0.389,2.29,False,False,False,True,False,True,False,False
1.0,0.169,1.69,False,False,False,True,False,False,False,True
10.0,0.436,3.2,False,False,True,False,False,False,True,False
3.0,0.08,3.51,False,True,False,False,False,False,False,True
1.0,0.2175,2.38,True,False,False,False,True,False,False,False
1.0,0.127,1.16,True,False,False,False,False,True,False,False
1.0,0.452,3.63,False,False,True,False,True,False,False,True
8.0,0.389,1.66,False,False,False,True,True,False,False,True
3.0,0.2175,2.97,False,False,False,False,False,True,False,False
1.0,0.279,2.74,False,False,True,False,False,False,False,False
6.0,0.467,4.43,False,False,True,False,False,True,False,True
10.0,0.084,2.54,False,True,False,False,True,False,False,False
3.0,0.228,1.5,True,False,False,False,False,False,False,False
8.0,0.402,3.33,False,False,True,False,True,False,False,False
4.0,0.317,2.38,False,False,True,False,True,False,False,True
4.0,0.198,1.6,False,False,False,True,False,False,False,False
5.0,0.342,1.72,False,False,False,True,False,False,True,False
6.0,0.181,2.06,False,False,False,False,False,True,False,False
7.0,0.127,3.67,False,True,False,False,False,False,True,True
4.0,0.2175,2.1,False,False,False,False,True,False,False,True
8.0,0.23,1.26,False,False,False,True,True,False,False,False
6.0,0.17,1.05,True,False,False,False,False,False,True,True
6.0,0.386,2.14,False,False,False,True,True,False,False,False
1.0,0.143,3.28,False,True,False,False,False,False,True,True
9.0,0.2175,2.34,False,False,False,True,False,False,True,True
10.0,0.086,4.74,False,True,False,False,True,False,False,False
6.0,0.065,2.86,False,True,False,False,False,False,False,True
10.0,0.2175,2.59,False,True,False,False,False,False,True,True
8.0,0.096,2.92,False,True,False,False,False,True,False,True
7.0,0.14,4.76,False,True,False,False,False,True,False,False
6.0,0.24,1.53,True,False,False,False,True,False,False,True
4.0,0.208,2.17,False,False,False,False,False,False,False,True
7.0,0.422,2.94,False,False,True,False,True,False,False,False
9.0,0.326,1.92,False,False,False,False,False,False,False,True
10.0,0.2175,3.23,False,True,False,False,False,False,False,True
10.0,0.101,1.39,True,False,False,False,False,False,True,True
6.0,0.23,1.18,False,False,False,True,False,False,True,True
1.0,0.163,1.29,True,False,False,False,False,False,True,True
10.0,0.073,2.38,False,True,False,False,False,True,False,False
6.0,0.13,1.77,True,False,False,False,False,True,False,False
4.0,0.106,1.31,True,False,False,False,True,False,False,True
3.0,0.114,3.66,False,True,False,False,False,False,False,True
4.0,0.139,1.19,True,False,False,False,False,False,True,True
4.0,0.268,4.34,False,False,True,False,False,False,True,False
10.0,0.331,5.18,False,False,True,False,False,False,False,True
2.0,0.22,1.13,True,False,False,False,False,False,False,True
1.0,0.363,1.61,False,False,False,True,True,False,False,True
10.0,0.098,5.65,False,True,False,False,False,False,False,False
1.0,0.2175,3.81,False,False,True,False,False,False,True,True
8.0,0.394,2.6,False,False,False,True,False,False,True,True
2.0,0.13,1.41,True,False,False,False,False,False,True,False
10.0,0.204,1.52,False,False,False,True,False,False,True,True
5.0,0.187,1.79,False,False,False,False,False,False,True,False
4.0,0.2175,3.6,False,False,True,False,True,False,False,True
8.0,0.157,1.26,True,False,False,False,False,False,True,True
6.0,0.141,3.71,False,True,False,False,True,False,False,True
10.0,0.192,1.28,True,False,False,False,False,False,True,True
9.0,0.091,2.38,False,True,False,False,False,True,False,True
7.0,0.24,1.24,True,False,False,False,False,True,False,True
7.0,0.162,1.23,False,False,False,True,False,True,False,False
1.0,0.203,1.86,False,False,False,True,False,True,False,False
2.0,0.2175,2.24,False,False,False,True,True,False,False,False
4.0,0.262,2.38,False,False,False,False,True,False,False,False
4.0,0.054,3.38,False,True,False,False,False,False,False,True
3.0,0.251,1.95,False,False,False,True,False,False,True,False
7.0,0.269,2.04,False,False,False,False,False,True,False,False
8.0,0.12,2.77,False,True,False,False,True,False,False,False
2.0,0.196,1.35,True,False,False,False,False,False,True,True
4.0,0.194,2.23,False,False,False,False,False,False,True,True
3.0,0.283,2.88,False,False,True,False,True,False,False,True
2.0,0.218,1.76,False,False,False,False,False,True,False,False
6.0,0.15,2.58,False,False,False,False,False,False,False,True
4.0,0.145,2.38,False,True,False,False,False,False,True,True
6.0,0.171,1.42,True,False,False,False,False,False,False,False
6.0,0.361,2.48,False,False,True,False,False,True,False,True
4.0,0.342,2.27,False,False,False,True,False,True,False,True
6.0,0.2175,1.79,False,False,False,True,False,False,False,True
5.0,0.2175,2.17,False,False,False,False,False,True,False,False
3.0,0.131,3.26,False,True,False,False,False,False,True,False
6.0,0.137,3.24,False,True,False,False,False,False,False,True
7.0,0.318,2.38,False,False,False,True,False,True,False,True
3.0,0.266,4.53,False,False,True,False,False,False,False,True
6.0,0.185,1.15,True,False,False,False,False,False,False,False
4.0,0.517,4.52,False,False,True,False,False,True,False,True
5.0,0.2175,1.35,True,False,False,False,False,False,True,True
5.0,0.207,2.4,False,False,False,True,False,True,False,True
6.0,0.232,1.03,True,False,False,False,True,False,False,True
5.0,0.052,3.44,False,True,False,False,False,True,False,True
3.0,0.293,1.8,False,False,False,False,False,False,False,True
10.0,0.229,3.15,False,False,False,False,False,True,False,True
5.0,0.262,1.11,False,False,False,True,False,False,True,False
7.0,0.2175,3.98,False,True,False,False,False,False,True,False
5.0,0.537,3.68,False,False,True,False,False,True,False,False
5.0,0.086,2.81,False,True,False,False,False,False,False,True
9.0,0.244,2.76,False,False,False,False,True,False,False,True
3.0,0.276,2.87,False,False,False,False,False,False,False,False
6.0,0.12,3.63,False,True,False,False,True,False,False,True
6.0,0.146,4.0,False,True,False,False,False,False,True,False
6.0,0.242,2.18,False,False,False,False,False,False,False,True
5.0,0.39,3.8,False,False,True,False,True,False,False,True
8.0,0.388,2.38,False,False,False,True,False,True,False,False
6.0,0.311,1.12,False,False,False,True,False,False,True,False
9.0,0.08,4.18,False,True,False,False,False,True,False,False
6.0,0.182,2.26,False,False,False,True,False,False,True,False
8.0,0.314,2.86,False,False,False,False,False,False,False,False
10.0,0.203,3.0,False,False,False,False,False,False,False,True
8.0,0.116,3.74,False,True,False,False,False,False,True,True
3.0,0.097,2.04,False,True,False,False,False,False,True,True
7.0,0.07,2.67,False,True,False,False,False,False,True,False
7.0,0.461,4.65,False,False,True,False,False,False,False,False
10.0,0.165,1.79,False,False,False,True,False,False,False,False
6.0,0.091,2.49,False,True,False,False,False,True,False,False
7.0,0.182,1.28,True,False,False,False,False,True,False,False
6.0,0.165,2.38,True,False,False,False,False,False,False,False
6.0,0.292,2.23,False,False,False,False,False,True,False,True
10.0,0.357,2.39,False,False,False,True,False,False,True,True
10.0,0.127,4.15,False,True,False,False,True,False,False,True
1.0,0.106,0.91,True,False,False,False,False,True,False,True
1.0,0.199,1.88,False,False,False,True,True,False,False,True
3.0,0.243,2.56,False,False,False,False,False,False,True,False
3.0,0.577,4.23,False,False,True,False,False,True,False,True
1.0,0.359,1.77,False,False,False,True,False,False,False,False
7.0,0.361,1.19,False,False,False,True,True,False,False,False
4.0,0.356,4.53,False,False,True,False,False,False,True,False
6.0,0.2175,1.98,False,False,False,True,True,False,False,False
2.0,0.2175,2.38,False,False,False,False,False,True,False,True
6.0,0.156,3.45,False,False,False,False,False,True,False,False
5.0,0.261,4.37,False,False,True,False,False,False,False,False
6.0,0.145,2.98,False,True,False,False,False,False,True,False
6.0,0.136,2.38,True,False,False,False,False,False,True,False
4.0,0.074,2.77,False,True,False,False,False,False,False,True
2.0,0.171,1.56,False,False,False,True,False,False,False,True
5.0,0.239,1.11,True,False,False,False,False,False,True,False
3.0,0.453,3.56,False,False,True,False,False,False,False,True
2.0,0.483,2.65,False,False,True,False,True,False,False,True
1.0,0.237,1.44,True,False,False,False,False,False,False,False
6.0,0.199,2.1,False,False,False,False,True,False,False,False
2.0,0.193,1.45,True,False,False,False,False,False,True,False
6.0,0.16,2.69,False,False,False,True,False,True,False,False
8.0,0.163,2.74,False,False,False,False,False,True,False,False
3.0,0.541,4.05,False,False,True,False,True,False,False,True
6.0,0.215,1.36,True,False,False,False,False,False,False,False
9.0,0.2175,4.4,False,True,False,False,False,False,False,False
2.0,0.088,2.85,False,True,False,False,False,False,False,False
8.0,0.283,1.58,False,False,False,True,False,False,False,True
10.0,0.05,4.36,False,True,False,False,False,False,False,False
5.0,0.136,1.26,True,False,False,False,True,False,False,False
4.0,0.131,1.29,True,False,False,False,False,True,False,False
10.0,0.075,2.38,False,True,False,False,False,True,False,True
5.0,0.221,1.16,True,False,False,False,True,False,False,False
4.0,0.22,2.38,False,False,False,True,False,False,False,False
8.0,0.164,1.89,False,False,False,False,True,False,False,False
4.0,0.276,1.34,False,False,False,True,False,True,False,True
10.0,0.366,1.41,False,False,False,True,False,False,True,False
6.0,0.136,0.99,True,False,False,False,True,False,False,False
2.0,0.138,2.72,False,False,False,False,False,False,False,False
5.0,0.153,0.83,True,False,False,False,False,True,False,True
6.0,0.512,4.7,False,False,True,False,False,True,False,False
5.0,0.183,1.09,True,False,False,False,False,True,False,True
2.0,0.2175,1.41,True,False,False,False,False,True,False,False
7.0,0.244,1.21,True,False,False,False,False,False,False,True
4.0,0.302,1.9,False,False,False,False,False,False,True,True
6.0,0.191,1.39,True,False,False,False,False,True,False,False
6.0,0.233,2.38,False,False,False,False,True,False,False,True
7.0,0.054,3.62,False,True,False,False,False,False,True,True
9.0,0.595,3.12,False,False,True,False,False,True,False,True
1.0,0.208,2.9,False,False,False,False,False,False,True,False
10.0,0.2175,3.88,False,True,False,False,True,False,False,False
6.0,0.273,2.08,False,False,False,False,False,False,False,True
6.0,0.2175,2.64,False,False,False,False,True,False,False,True
6.0,0.455,3.51,False,False,True,False,False,False,False,True
6.0,0.297,2.55,False,False,False,True,False,True,False,False
10.0,0.261,2.13,False,False,False,True,False,True,False,False
7.0,0.312,2.38,False,False,False,False,False,True,False,True
10.0,0.14,1.01,True,False,False,False,False,True,False,True
6.0,0.095,4.24,False,True,False,False,False,False,False,True
1.0,0.181,1.16,True,False,False,False,False,True,False,True
3.0,0.2,0.98,True,False,False,False,False,False,False,False
2.0,0.3,1.56,False,False,False,False,False,True,False,True
6.0,0.211,2.24,False,False,False,False,False,False,False,False
8.0,0.269,3.23,False,False,False,False,False,True,False,True
3.0,0.155,1.77,False,False,False,False,False,False,True,True
10.0,0.383,1.94,False,False,False,True,False,False,False,True
8.0,0.208,1.68,False,False,False,False,False,False,False,True
8.0,0.2175,1.74,False,False,False,True,False,False,True,True
5.0,0.155,2.38,False,False,False,True,False,False,True,False
8.0,0.167,3.19,False,False,False,False,False,False,True,True
6.0,0.42,3.91,False,False,True,False,False,False,True,True
5.0,0.2175,4.05,False,True,False,False,False,False,True,True
9.0,0.179,1.46,True,False,False,False,False,False,False,False
7.0,0.382,1.24,False,False,False,True,False,False,False,False
6.0,0.098,3.34,False,True,False,False,False,True,False,False
1.0,0.422,3.81,False,False,True,False,False,True,False,False
2.0,0.118,1.33,True,False,False,False,True,False,False,True
6.0,0.22,1.53,True,False,False,False,False,True,False,True
9.0,0.212,1.5,False,False,False,True,False,True,False,True
4.0,0.327,1.95,False,False,False,False,False,False,False,False
10.0,0.569,3.45,False,False,True,False,False,False,True,True
10.0,0.386,2.38,False,False,False,True,False,True,False,True
9.0,0.432,5.71,False,False,True,False,True,False,False,False
4.0,0.276,2.84,False,False,False,False,False,False,True,False
10.0,0.299,2.64,False,False,False,False,False,True,False,False
10.0,0.2175,2.02,False,False,False,True,False,False,False,True
10.0,0.258,2.53,False,False,False,False,False,False,False,True
9.0,0.2175,3.24,False,True,False,False,True,False,False,False
7.0,0.175,1.22,True,False,False,False,False,False,False,True
2.0,0.189,1.05,False,False,False,True,True,False,False,False
9.0,0.314,3.49,False,False,True,False,False,False,True,False
4.0,0.087,4.09,False,True,False,False,True,False,False,True
8.0,0.258,2.55,False,False,False,True,False,False,False,False
7.0,0.263,2.49,False,False,False,False,False,True,False,False
7.0,0.2175,2.65,False,False,False,False,True,False,False,False
8.0,0.236,2.24,False,False,False,False,False,False,False,True
1.0,0.162,2.53,False,False,False,False,True,False,False,False
5.0,0.451,4.91,False,False,True,False,False,False,False,False
2.0,0.114,3.91,False,True,False,False,True,False,False,False
2.0,0.184,1.31,True,False,False,False,False,False,True,False
1.0,0.508,2.91,False,False,True,False,False,False,False,False
5.0,0.367,3.68,False,False,True,False,False,False,False,False
2.0,0.215,1.13,True,False,False,False,True,False,False,False
4.0,0.165,1.0,True,False,False,False,False,False,True,True
3.0,0.231,2.47,False,False,False,False,False,False,False,True
6.0,0.477,3.44,False,False,True,False,False,True,False,False
2.0,0.155,1.1,False,False,False,True,False,False,False,True
6.0,0.198,2.38,True,False,False,False,True,False,False,True
2.0,0.193,1.49,True,False,False,False,False,False,True,False
8.0,0.081,2.8,False,True,False,False,True,False,False,True
8.0,0.171,2.3,False,False,False,True,False,True,False,False
5.0,0.173,1.81,False,False,False,True,False,True,False,False
10.0,0.238,1.07,True,False,False,False,False,True,False,False
7.0,0.2175,2.6,False,False,False,False,True,False,False,False
4.0,0.063,4.01,False,True,False,False,False,False,False,False
1.0,0.239,1.56,False,False,False,True,True,False,False,True
2.0,0.189,1.41,True,False,False,False,False,False,True,False
6.0,0.359,1.65,False,False,False,True,False,False,False,True
10.0,0.054,2.8,False,True,False,False,False,False,False,False
4.0,0.074,4.63,False,True,False,False,True,False,False,False
1.0,0.561,3.34,False,False,True,False,False,True,False,False
8.0,0.101,1.31,True,False,False,False,False,True,False,True
9.0,0.07,4.9,False,True,False,False,False,False,True,False
4.0,0.586,3.53,False,False,True,False,False,False,False,False
10.0,0.465,2.38,False,False,True,False,False,False,True,False
3.0,0.215,1.24,False,False,False,True,False,False,True,False
2.0,0.167,1.31,False,False,False,True,False,False,True,True
5.0,0.26,3.15,False,False,True,False,False,True,False,False
3.0,0.211,2.08,False,False,False,True,False,False,True,True
10.0,0.138,3.23,False,True,False,False,False,False,True,False
7.0,0.216,2.73,False,False,False,False,False,False,False,True
6.0,0.122,4.49,False,True,False,False,False,False,False,True
6.0,0.571,3.7,False,False,True,False,False,False,False,False
8.0,0.2175,4.62,False,False,True,False,False,False,False,False
2.0,0.069,2.87,False,True,False,False,False,False,False,True
5.0,0.279,1.64,False,False,False,True,False,False,True,False
9.0,0.377,2.11,False,False,False,True,False,True,False,False
8.0,0.532,4.8,False,False,True,False,False,False,True,False
2.0,0.11,2.38,True,False,False,False,False,False,False,True
9.0,0.323,2.96,False,False,False,True,False,True,False,False
5.0,0.107,4.57,False,True,False,False,False,False,False,False
6.0,0.377,2.95,False,False,False,True,False,True,False,False
6.0,0.062,3.26,False,True,False,False,False,False,False,True
3.0,0.437,4.28,False,False,True,False,False,True,False,False
3.0,0.37,2.2,False,False,False,True,False,False,True,True
6.0,0.2175,3.77,False,True,False,False,True,False,False,False
8.0,0.419,5.35,False,False,True,False,True,False,False,True
10.0,0.111,1.38,True,False,False,False,True,False,False,False
10.0,0.078,4.43,False,True,False,False,False,False,False,False
2.0,0.149,1.18,True,False,False,False,False,False,False,True
2.0,0.242,1.33,True,False,False,False,True,False,False,True
5.0,0.185,1.87,False,False,False,False,False,True,False,True
6.0,0.265,2.4,False,False,False,True,False,False,False,False
2.0,0.117,3.31,False,True,False,False,False,True,False,False
5.0,0.124,2.38,True,False,False,False,False,True,False,False
7.0,0.232,3.11,False,False,False,False,False,False,False,False
10.0,0.508,4.46,False,False,True,False,False,True,False,True
6.0,0.137,4.62,False,True,False,False,True,False,False,False
8.0,0.194,1.23,True,False,False,False,False,False,False,False
6.0,0.317,2.01,False,False,False,True,False,False,True,False
8.0,0.149,2.91,False,False,False,False,False,False,True,False
9.0,0.242,1.33,True,False,False,False,False,False,False,False
5.0,0.183,1.43,False,False,False,True,True,False,False,False
6.0,0.216,1.62,True,False,False,False,False,False,True,False
10.0,0.076,3.77,False,True,False,False,False,False,True,True
4.0,0.2175,4.09,False,True,False,False,False,True,False,False
9.0,0.122,3.73,False,True,False,False,False,True,False,False
5.0,0.293,2.24,False,False,False,False,True,False,False,False
2.0,0.072,3.02,False,True,False,False,False,False,False,False
10.0,0.261,1.86,False,False,False,True,True,False,False,True
8.0,0.193,1.29,True,False,False,False,False,False,False,True
6.0,0.2175,4.09,False,False,True,False,False,False,True,True
6.0,0.176,1.9,False,False,False,True,False,True,False,True
3.0,0.391,1.13,False,False,False,True,True,False,False,True
4.0,0.139,3.14,False,True,False,False,True,False,False,True
6.0,0.182,1.93,False,False,False,False,False,False,False,False
6.0,0.223,0.91,True,False,False,False,False,False,False,True
1.0,0.239,2.55,False,False,False,False,True,False,False,True
4.0,0.169,1.31,True,False,False,False,False,False,False,False
10.0,0.147,1.45,True,False,False,False,True,False,False,True
5.0,0.254,2.31,False,False,False,False,True,False,False,False
7.0,0.332,2.76,False,False,False,True,True,False,False,False
5.0,0.162,1.25,True,False,False,False,False,False,True,True
1.0,0.265,2.38,False,False,False,False,False,False,False,False
7.0,0.205,1.12,True,False,False,False,False,True,False,True
6.0,0.499,5.34,False,False,True,False,False,False,False,True
7.0,0.163,2.6,False,False,False,True,False,False,False,False
4.0,0.2175,4.41,False,True,False,False,True,False,False,False
8.0,0.169,1.0,True,False,False,False,False,True,False,True
5.0,0.342,3.5,False,False,True,False,False,True,False,False
